,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tile,RUBCNL,x,y,path,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../remote_models/res50/RUBCNL_Res50_freeze/Res50Dropout_ep_29.pt,../remote_models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../remote_models/vgg13/dropout/VGG13_ep_29.pt,../remote_models/res18/RUBCNL_Res18/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_freeze/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../remote_models/res18/RUBCNL_Res18_ciga_freeze_drop/Res18Dropout_ep_29.pt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p020_0_0.tiff,-0.1834219776556891,78,78,../../Training_Data/p020/Tiles_156/p020_0_0.tiff,-0.134174033999443,0.3764482736587524,0.3453169763088226,-0.0627989694476127,0.5046761631965637,0.2942595779895782,-0.1599146276712417,-0.0811471864581108,-0.0811471864581108,0.0004442653153091,0.6935866475105286,0.6935866475105286,-0.1168299317359924,0.0667449682950973,0.06674496829509735
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,p020_1_0.tiff,1.713914046895154,234,78,../../Training_Data/p020/Tiles_156/p020_1_0.tiff,1.6967735290527344,0.507569432258606,0.3992406129837036,0.7202336192131042,1.1434026956558228,0.8859495520591736,1.9224822521209717,0.8576772809028625,0.8576772809028625,0.0004442653153091,0.5725526809692383,0.5725526809692383,1.7140841484069824,0.4873680174350738,0.48736801743507385
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,p020_2_0.tiff,0.9766140717109566,390,78,../../Training_Data/p020/Tiles_156/p020_2_0.tiff,0.9183695912361144,1.187619924545288,1.1202484369277954,0.4078794121742248,0.9290237426757812,1.133909821510315,0.8444717526435852,0.5147238373756409,0.5147238373756409,0.0004442653153091,0.5018919706344604,0.5018919706344604,0.8167825937271118,0.5197877883911133,0.5197877883911133
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,p020_3_0.tiff,0.3321629195188415,546,78,../../Training_Data/p020/Tiles_156/p020_3_0.tiff,0.303939014673233,0.048984095454216,0.0740482285618782,0.0927682742476463,1.054830551147461,0.4673255980014801,0.4363861978054046,0.0831982865929603,0.0831982865929603,0.0004442653153091,0.5667132139205933,0.5667132139205933,0.2350465357303619,0.2245394736528396,0.22453947365283966
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,p020_4_0.tiff,-0.1834219776556891,702,78,../../Training_Data/p020/Tiles_156/p020_4_0.tiff,-0.3933688700199127,0.5693542957305908,0.6725049018859863,0.188650369644165,0.8158762454986572,0.2324045598506927,-0.078831523656845,0.2128759324550628,0.2128759324550628,0.0004442653153091,0.4658936560153961,0.4658936560153961,-0.2443655282258987,0.8331886529922485,0.8331886529922485
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,p020_5_0.tiff,0.6956439488063649,858,78,../../Training_Data/p020/Tiles_156/p020_5_0.tiff,0.7836724519729614,0.4694665074348449,0.5314751267433167,0.3108916878700256,0.4811590909957886,0.5001592040061951,0.7120912075042725,0.3920785784721374,0.3920785784721374,0.0004442653153091,0.3315114676952362,0.3315114676952362,0.5176751613616943,0.4095102250576019,0.40951022505760193
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,p020_6_0.tiff,-1.079556000278284,1014,78,../../Training_Data/p020/Tiles_156/p020_6_0.tiff,-0.9845225214958192,1.228844404220581,1.2583682537078855,-0.4617684185504913,0.4261287450790405,-0.3890102505683899,-0.9316661953926086,-0.5541371703147888,-0.5541371703147888,0.0004442653153091,0.2117081731557846,0.2117081731557846,-0.6159602403640747,-0.2427404373884201,-0.2427404373884201
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,p020_7_0.tiff,1.399082647850261,1170,78,../../Training_Data/p020/Tiles_156/p020_7_0.tiff,1.6935763359069824,0.3779981732368469,0.4202708303928375,0.4648349285125732,0.1022729277610778,0.9082351922988892,1.438544988632202,0.587432324886322,0.587432324886322,0.0004442653153091,0.0362727530300617,0.0362727530300617,0.136916235089302,-0.2251539379358291,-0.22515393793582916
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,p020_8_0.tiff,-1.079556000278284,1326,78,../../Training_Data/p020/Tiles_156/p020_8_0.tiff,-1.202407717704773,0.3969597220420837,0.5002647042274475,-0.3210512399673462,0.6274364590644836,-0.6493975520133972,-1.0960620641708374,-0.4015781879425049,-0.4015781879425049,0.0004442653153091,-0.249168261885643,-0.249168261885643,-0.7309134006500244,0.0668937340378761,0.06689373403787613
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,p020_9_0.tiff,0.3321629195188415,1482,78,../../Training_Data/p020/Tiles_156/p020_9_0.tiff,0.4600529968738556,0.4767272472381592,0.5178201794624329,0.2008154839277267,0.4881691932678222,0.0951991602778434,0.2679612338542938,0.213548943400383,0.213548943400383,0.0004442653153091,0.1783675849437713,0.1783675849437713,-0.4047204256057739,-0.0966565459966659,-0.09665654599666595
