tile,RUBCNL,x,y,path,../models/res18/RUBCNL_Res18/Res18_1000_ep_29.pt,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p025_5_0.tiff,-0.7919016773158013,858,78,../../Training_Data/p025/Tiles_156/p025_5_0.tiff,-0.001117093488574,-0.3475115001201629,0.0145508665591478,-0.7568737268447876,-0.6832970380783081,-0.311296671628952,-0.430773377418518,-0.5674967169761658,-0.8444868922233582,-0.5513471364974976,-0.5301857590675354,-0.2216795980930328,-0.2080812752246856,-0.1438382565975189,-0.179305613040924,-0.03363998234272,-0.2401659339666366,0.0208999589085578,-0.02252916619181633
p025_6_0.tiff,-0.7919016773158013,1014,78,../../Training_Data/p025/Tiles_156/p025_6_0.tiff,0.0132373552769422,0.2502456605434418,0.1415215283632278,-0.7414486408233643,-0.7299045324325562,-0.2990439236164093,-0.0772124379873275,-0.7154518961906433,-0.863814115524292,-0.7768962383270264,-0.7131718993186951,-0.3231678605079651,0.3519790768623352,-0.6412361860275269,-0.1186161115765571,-0.1878518313169479,-0.2068002372980117,0.0345455445349216,-0.011797307059168816
p025_7_0.tiff,-0.7919016773158013,1170,78,../../Training_Data/p025/Tiles_156/p025_7_0.tiff,0.0151662807911634,-0.598580539226532,-0.031344398856163,-0.7710452079772949,0.2909057140350342,0.0679793357849121,-0.5981104969978333,-0.5417218804359436,-0.789462149143219,-0.4973824024200439,-0.4046374559402466,-0.2251835763454437,-0.2484773248434066,-0.6247491836547852,-0.1047165319323539,-0.1593409031629562,-0.1333784610033035,0.0255234204232692,-0.013475755229592323
p025_8_0.tiff,-0.1260612200404389,1326,78,../../Training_Data/p025/Tiles_156/p025_8_0.tiff,0.0051952507346868,-0.0810400247573852,-0.0224230010062456,-0.2460391819477081,0.921078085899353,-0.1279607862234115,-0.3988303542137146,-0.1996890902519226,-0.3303306698799133,-0.4232538938522339,-0.3380513191223144,-0.0822798013687133,0.0553644709289073,0.0086278971284627,-0.0957778021693229,-0.0927951708436012,-0.0244737025350332,0.0252424180507659,-0.012517944909632206
p025_10_0.tiff,-0.7919016773158013,1638,78,../../Training_Data/p025/Tiles_156/p025_10_0.tiff,0.019016595557332,-0.5501352548599243,-0.3490247726440429,-0.6488317847251892,-0.1951978653669357,-0.2418143898248672,-0.6084802746772766,-0.6217204332351685,-0.8706554174423218,-0.3388047814369201,-0.3222206234931946,0.0081669446080923,0.2147847861051559,-0.3342890441417694,-0.3609763085842132,-0.113894298672676,-0.1314775049686432,0.0234164539724588,-0.015697922557592392
p025_11_0.tiff,-0.7919016773158013,1794,78,../../Training_Data/p025/Tiles_156/p025_11_0.tiff,-0.018344584852457,-0.1089102625846862,-0.2377619594335556,-0.4324730336666107,-0.5490051507949829,-0.2424330562353134,-0.5483635067939758,-0.7429654598236084,-0.8747546672821045,-0.389404833316803,-0.4056910872459411,0.0493793115019798,-0.1517220437526703,-0.5127281546592712,-0.7979533672332764,-0.2846178710460663,0.0200522821396589,0.0218696314841508,-0.01825316622853279
p025_13_0.tiff,-0.7919016773158013,2106,78,../../Training_Data/p025/Tiles_156/p025_13_0.tiff,0.0413486436009407,0.4138098359107971,-0.3278936445713043,0.228610023856163,-0.6328334808349609,0.2246958762407302,-0.0073303654789924,-0.5701066851615906,-0.7720327377319336,-0.3178747296333313,-0.2644922435283661,-0.0996951907873153,0.2724790871143341,-0.3841064274311065,0.3343218863010406,0.0374047756195068,-0.0437256097793579,0.0235836002975702,-0.019393008202314377
p025_15_0.tiff,-0.1260612200404389,2418,78,../../Training_Data/p025/Tiles_156/p025_15_0.tiff,0.0313394367694854,-0.1248097419738769,-0.4555427432060241,-0.0573840104043483,0.3476807475090027,0.3597902953624725,-0.0754242986440658,-0.3813549876213074,-0.131794199347496,0.2969340085983276,0.2494494915008545,0.0288971792906522,0.7577667832374573,-0.0648611485958099,0.4616677165031433,0.2266539186239242,-0.1618808954954147,0.0204823724925518,-0.014204060658812523
p025_16_0.tiff,-0.7919016773158013,2574,78,../../Training_Data/p025/Tiles_156/p025_16_0.tiff,-0.0068620927631855,-0.423626571893692,-0.3601262271404266,-0.3634769022464752,0.0895262509584426,-0.1320138275623321,-0.652121365070343,-0.738974392414093,-0.8729236125946045,-0.580210268497467,-0.5653548836708069,0.0780436024069786,0.3562556803226471,-0.3893543481826782,-0.1971761286258697,-0.0420206226408481,-0.0052658971399068,0.0192874800413846,-0.01793995127081871
p025_17_0.tiff,-0.7919016773158013,2730,78,../../Training_Data/p025/Tiles_156/p025_17_0.tiff,-0.0149064119905233,-0.3951593339443207,-0.3172896802425384,-0.2670019268989563,-0.5849193930625916,-0.0735781639814376,-0.4075738787651062,-0.6718297600746155,-0.7558515071868896,-0.1137221306562423,-0.1018590480089187,-0.1382574886083603,0.0289561562240123,0.0058441143482923,-0.2641845941543579,-0.0235095489770174,-0.0666059553623199,0.0248720794916152,-0.022614192217588425
