tile,RUBCNL,x,y,path,../models/res18/RUBCNL_Res18/Res18_1000_ep_29.pt,../models/res18/res18_ciga_freeze/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_freeze/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_random/Res18_1000_ep_29.pt,../models/res18/RUBCNL_Res18_ciga/Res18_ep_29.pt,../models/res18/RUBCNL_Res18_ciga_drop/Res18Dropout_ep_29.pt,../models/res18/res18_iced_e29.pt,../models/res18/res18_not_iced_e29.pt,../models/res50/RUBCNL_HLR_Res50slim/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_ice/15072024_ep_39_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50slim_optim_ice/RUBCNL_HLR_Res50slim_optim_ice15072024_ep_26_lr_0.0005resnet.pt,../models/res50/RUBCNL_HLR_Res50_Drop/24072024_ep_29_lr_0.0005resnet.pt,../remote_models/res50/RUBCNL_Res50/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_random/Res50_1000_ep_29.pt,../models/res50/RUBCNL_Res50_freeze/MyNet2_ep_29.pt,../models/res50/RUBCNL_Res50_drop_freeze/Res50Dropout_ep_29.pt,../models/vgg13/dropout/VGG13_Dropout_ep_29.pt,../models/vgg13/base_model/VGG13_ep_29.pt,../models/vgg13/random_weights/VGG13_ep_29.pt
p014_21_0.tiff,0.6418334853265966,3354,78,../../Training_Data/p014/Tiles_156/p014_21_0.tiff,0.0617640614509582,-0.6012446284294128,-0.2899187207221985,-0.2507455050945282,0.5262913703918457,0.1346749365329742,-0.4004947543144226,0.7016487717628479,0.8033168911933899,-0.5373311638832092,-0.6618592143058777,-0.4780272245407104,0.7794483304023743,-0.0932539775967598,-0.4690438508987427,-0.3206103146076202,-0.0827347934246063,0.0289786215871572,-0.021183688193559647
p014_22_0.tiff,0.4386558690669788,3510,78,../../Training_Data/p014/Tiles_156/p014_22_0.tiff,0.0608414039015769,-0.3701409995555877,-0.384564608335495,0.4640674293041229,0.3658937215805053,0.2549347579479217,0.5812954306602478,0.6122329831123352,0.4667261838912964,0.1000655740499496,0.0737287476658821,-0.2710198760032654,0.5602515935897827,0.7351011037826538,0.3794533908367157,0.227792426943779,0.0672208219766616,0.0280059278011322,-0.021120712161064148
p014_23_0.tiff,-0.1322537627346235,3666,78,../../Training_Data/p014/Tiles_156/p014_23_0.tiff,0.0278180781751871,-0.1075479239225387,-0.1375390291213989,0.0411505959928035,0.1186383366584777,0.4069603681564331,0.8143948316574097,-0.3559163212776184,-0.0447133518755435,1.0273393392562866,0.9711833000183104,-0.2396700978279113,-0.1910573989152908,0.8337346315383911,0.3539028167724609,0.293352335691452,0.0628480166196823,0.0259794928133487,-0.012493811547756195
p014_24_0.tiff,0.8134376862503196,3822,78,../../Training_Data/p014/Tiles_156/p014_24_0.tiff,0.1383039653301239,-0.1984541714191436,-0.5990432500839233,1.036773443222046,1.1645445823669434,0.5433642268180847,0.7259401679039001,1.0453819036483765,1.0158072710037231,0.7575544714927673,0.792805016040802,0.0893510803580284,1.0864285230636597,1.5750807523727417,-0.2342939376831054,0.0606922358274459,-0.0893646031618118,0.0192737355828285,-0.01681099645793438
p014_25_0.tiff,-0.1322537627346235,3978,78,../../Training_Data/p014/Tiles_156/p014_25_0.tiff,0.1084829196333885,0.0919840484857559,-0.4405791461467743,0.6168943643569946,-0.0665577352046966,0.603154182434082,1.0834168195724487,0.564181387424469,-0.0868079587817192,0.4940459728240967,0.5389683246612549,-0.0080244895070791,-0.1209534853696823,0.0617268830537796,-0.3529848158359527,-0.047761857509613,-0.2430076748132705,0.0218650922179222,-0.014313680119812489
p014_26_0.tiff,0.4386558690669788,4134,78,../../Training_Data/p014/Tiles_156/p014_26_0.tiff,0.0588567033410072,0.0513410978019237,-0.2530392706394195,0.2150477319955825,0.4815188646316528,0.4920231401920318,0.7158185243606567,0.4172529280185699,0.4521218240261078,0.3447029888629913,0.2956744432449341,-0.162896990776062,0.7427960634231567,0.7349133491516113,0.3087612986564636,0.0816087275743484,-0.0372925698757171,0.0201982595026493,-0.020458614453673363
p014_27_0.tiff,0.6418334853265966,4290,78,../../Training_Data/p014/Tiles_156/p014_27_0.tiff,0.0071231741458177,-0.3103958368301391,-0.0995910242199897,-0.4022235870361328,0.8618545532226562,0.0985240489244461,0.284951388835907,0.8426817059516907,0.6840541958808899,0.1491732448339462,0.1601879447698593,-0.1335951387882232,0.7000892758369446,0.3632189333438873,0.1367167234420776,0.101747378706932,-0.2336285859346389,0.0263264384120702,-0.021179217845201492
p014_28_0.tiff,1.7990327068212446,4446,78,../../Training_Data/p014/Tiles_156/p014_28_0.tiff,0.0573359653353691,-0.1531466096639633,-0.2454456984996795,0.1353956907987594,1.6153441667556765,0.3579806089401245,0.37167489528656,1.2366863489151,1.8197910785675049,0.120309829711914,0.1404558420181274,-0.3759557604789734,2.085852861404419,1.5003440380096436,-0.1839324235916137,-0.1837410777807235,-0.0377831719815731,0.0228594318032264,-0.016040772199630737
p014_29_0.tiff,0.6418334853265966,4602,78,../../Training_Data/p014/Tiles_156/p014_29_0.tiff,0.0705955401062965,-0.405273288488388,-0.4697613418102264,0.5447549223899841,0.5475354790687561,0.4773834645748138,0.3479222059249878,0.4590741693973541,0.628302812576294,0.1749461889266967,0.110375165939331,-0.1724780797958374,1.1682424545288086,1.0317517518997192,0.0886886641383171,-0.0984024405479431,-0.1469700038433075,0.0249825790524482,-0.028675366193056107
p014_30_0.tiff,0.4386558690669788,4758,78,../../Training_Data/p014/Tiles_156/p014_30_0.tiff,0.0597160011529922,-0.7103223204612732,-0.3470015227794647,0.1429248005151748,0.497674286365509,0.3635874390602112,0.3677494525909424,-0.0147890001535415,0.5499141216278076,-0.011483134701848,0.0518509373068809,-0.1967540681362152,0.5064144730567932,0.3176873624324798,-0.0490881949663162,-0.0977477431297302,0.0116460975259542,0.0226493999361991,-0.02952568791806698
